-0.4165363772120654,-7.668368440240098,4.0
-0.33736433939995814,-7.688119989146085,4.0
-0.2602241804916903,-7.706119525364362,4.0
-0.18308324627861572,-7.722944103120987,4.0
-0.10592374020517295,-7.738805806344888,4.0
-0.028749088928410042,-7.753710949605662,4.0
0.048027157652318825,-7.76779137817849,4.0
0.12491524733527225,-7.781584618551972,4.0
0.2028762808324454,-7.794696017519127,4.0
0.28215059560161576,-7.8068579422889,4.0
0.36347185629918954,-7.8170731393238295,4.0
0.44609687786396307,-7.824098666225413,4.0
0.5291480566014733,-7.827572885612205,4.0
0.6123473081697575,-7.827239855853309,4.0
0.695600186120889,-7.822835131683202,4.0
0.7782284667104774,-7.814149488653313,4.0
0.859350683580617,-7.801585143503165,4.0
0.9392340189242742,-7.7855398455564835,4.0
1.0180043744383502,-7.765877204580912,4.0
1.0964792845788947,-7.742453314529551,4.0
1.1743257996882293,-7.714282078106785,4.0
1.251355734499275,-7.681463417528603,4.0
1.3268492887337515,-7.643153567001687,4.0
1.4004377835245212,-7.59946780308719,4.0
1.4713994229698188,-7.54959099567126,4.0
1.5379006914320468,-7.4942235702553,4.0
1.599453260522281,-7.434748137607887,4.0
1.6556955424131596,-7.372510478015489,4.0
1.707761920182897,-7.308515071953354,4.0
1.7569271333260392,-7.242158826726766,4.0
1.8025926079261034,-7.172829329518862,4.0
1.8444955531782683,-7.100839226282194,4.0
1.8822205342588765,-7.0257010035447385,4.0
1.9153855473813641,-6.946734380538313,4.0
1.9421237815534047,-6.86326497531769,4.0
1.9607285505925947,-6.779255423883331,4.0
1.9736478127236468,-6.696156094615683,4.0
1.9815708427583245,-6.612331708212231,4.0
1.9847881426391059,-6.528786019000757,4.0
1.9836654503200717,-6.444948086873851,4.0
1.9777077118386592,-6.361505307036831,4.0
1.9677963999078427,-6.279714646228821,4.0
1.954357356166374,-6.19804704822808,4.0
1.9361742353129996,-6.1168316139254415,4.0
1.9139635738737153,-6.037202705889736,4.0
1.8883055292806903,-5.959838718033076,4.0
1.8598852613890255,-5.883425805261407,4.0
1.8271003044079046,-5.806938861887247,4.0
1.789763975868136,-5.732132458648614,4.0
1.7485690043544138,-5.659602327863159,4.0
1.703587103645836,-5.589519550683929,4.0
1.6559545643593852,-5.52244420460206,4.0
1.6060207268374769,-5.457683750901666,4.0
1.554306197538263,-5.395353177718492,4.0
1.501703393217726,-5.335124051456699,4.0
1.4478589027931261,-5.275860167949819,4.0
1.3918444517166522,-5.217218172805712,4.0
1.3325779063557424,-5.158976575557058,4.0
1.2689986625658083,-5.102842649754663,4.0
1.2024159616133114,-5.050564183862247,4.0
1.1333359360994693,-5.002114928745619,4.0
1.0617377029675203,-4.957683452338544,4.0
0.9890115575208157,-4.917483213606028,4.0
0.9153025390266447,-4.880787078453646,4.0
0.8405366111751191,-4.847293283464804,4.0
0.7641862643615545,-4.816770722066897,4.0
0.685416348611726,-4.789658287371363,4.0
0.6106375555348685,-4.765687757501524,4.0
0.5370892190781918,-4.744582760170424,4.0
0.46605254348599184,-4.726585923413777,4.0
0.3996838115242732,-4.708279263743507,4.0
0.3403604812749129,-4.690309568703775,4.0
0.28926658458247406,-4.674152088983961,4.0
0.24411793974173002,-4.657036307257683,4.0
0.19406473582271944,-4.636728246498168,4.0
0.13342835799410127,-4.6147959344934995,4.0
0.07021262100754096,-4.595687579394132,4.0
0.009630240560211202,-4.579041181411261,4.0
-0.054741534347543114,-4.564587477405003,4.0
-0.12211403652033725,-4.55134904858732,4.0
-0.1929139625238534,-4.537780982638348,4.0
-0.2645840488795922,-4.526874993185861,4.0
-0.33514830350864866,-4.5190399392654115,4.0
-0.40718707925145087,-4.511714484318746,4.0
-0.48539744037775945,-4.506641010552055,4.0
-0.570079604675179,-4.5047015395496155,4.0
-0.6546934833148222,-4.507429448373498,4.0
-0.7377193704679897,-4.513933840878341,4.0
-0.8192671519817835,-4.523708172038511,4.0
-0.8991996813135917,-4.535368116052293,4.0
-0.9785073531220372,-4.549069693260275,4.0
-1.0562237402051728,-4.564194193655112,4.0
