-3.4640626,-6.2525665,2.6393083
-3.4098866,-6.0677919,2.6287702
-3.3478048,-5.8780833,2.9936024
-3.2705004,-5.6939611,3.3161017
-3.1771030,-5.5162151,3.6076569
-3.0694149,-5.3481708,3.8752753
-2.9490384,-5.1914996,4.1236355
-2.8143472,-5.0440345,4.3307206
-2.6680670,-4.9090309,4.4930988
-2.5113280,-4.7872599,4.6223904
-2.3441965,-4.6786354,4.7308765
-2.1692574,-4.5846565,4.8202898
-1.9868135,-4.5051008,4.9016178
-1.7990556,-4.4405234,4.9768990
-1.6060254,-4.3905347,5.0475275
-1.4106145,-4.3553404,5.1210687
-1.2128616,-4.3343331,5.1945933
-1.0132928,-4.3269845,5.2747812
-0.8157099,-4.3325696,5.3625072
-0.6175363,-4.3501734,5.4576581
-0.4209164,-4.3781443,5.5878535
-0.2268020,-4.4156721,5.4478644
-0.0341204,-4.4634290,5.2896264
0.1555433,-4.5224764,5.1467975
0.3409421,-4.5938924,5.0204939
0.5207347,-4.6787245,4.9102870
0.6930080,-4.7776303,4.8186795
0.8561338,-4.8912693,4.7445036
1.0080879,-5.0199542,4.6884161
1.1461849,-5.1631514,4.6521357
1.2679688,-5.3198551,4.6316095
1.3715132,-5.4884611,4.6122888
1.4565057,-5.6684811,4.5922140
1.5217986,-5.8565358,4.5557282
1.5677468,-6.0494384,4.4920302
1.5969828,-6.2454941,4.3513548
1.6126654,-6.4418677,4.1719982
1.6093987,-6.6383194,4.1554724
1.5796911,-6.8342288,4.1388807
1.5257811,-7.0256259,4.1863090
1.4505653,-7.2109689,4.2781113
1.3567331,-7.3878676,4.3845240
1.2483816,-7.5522437,4.4917320
1.1240894,-7.7080594,4.5967797
0.9861732,-7.8527374,4.6936876
0.8380873,-7.9836502,4.7804685
0.6782282,-8.1029238,4.8636732
0.5100585,-8.2084023,4.9411533
0.3340446,-8.3005444,5.0183125
0.1511317,-8.3794786,5.0979867
-0.0360418,-8.4448843,5.1806866
-0.2280065,-8.4978622,5.2733160
-0.4222420,-8.5386322,5.3739134
-0.6189040,-8.5683105,5.4882901
-0.8166589,-8.5877606,5.6154760
-1.0151770,-8.5981052,5.7582135
-1.2138730,-8.6002843,5.8422599
-1.4127264,-8.5949559,5.6281151
-1.6107961,-8.5815995,5.4217217
-1.8086414,-8.5589320,5.2375614
-2.0043710,-8.5254733,5.0749999
-2.1977924,-8.4795171,4.9288557
-2.3874643,-8.4197263,4.7952528
-2.5711101,-8.3453477,4.6743735
-2.7487414,-8.2547811,4.5563902
-2.9161755,-8.1488033,4.4410477
-3.0730582,-8.0263698,4.3231617
-3.2165038,-7.8883216,4.2005293
-3.3431675,-7.7369624,4.0677449
-3.4534662,-7.5698858,3.9274529
-3.5425001,-7.3916113,3.7702423
-3.6071923,-7.2052897,3.6205028
-3.6449474,-7.0098470,3.5042296
-3.6502658,-6.8095677,3.4101962
-3.6191230,-6.6132443,3.3966880
-3.5503050,-6.4303272,3.3831259
-3.4640626,-6.2525665,2.6393083
